employee_id,age,gender,marital_status,education_level,department,job_role,job_level,monthly_income,stock_option_level,salary_hike_pct,years_at_company,total_working_years,years_since_promotion,num_prior_companies,work_mode,commute_minutes,overtime_hours_per_week,business_travel_days_per_year,training_hours,manager_support_score,burnout_score,engagement_score,work_life_balance_score,performance_rating,last_review_score,uses_ai_tools_at_work,perceived_ai_job_risk,attrition
1139,31,Male,Married,Bachelors,Sales,Sales Manager,2,6297,1,8.1,6.5,11,1.9,1,Remote,4,9.8,22,29,9,4.7,8.1,6.6,2,7.7,FALSE,5.8,No
1140,35,Female,Married,Masters,Operations,Operations Manager,5,9549,3,14.8,10.9,15,1.2,3,Onsite,12,7.2,20,32,6.1,4.3,8.3,6.3,4,9.2,TRUE,5.9,No
1141,53,Female,Single,Bachelors,Finance,Accountant,4,10569,3,17.2,9.8,15.7,1,1,Onsite,37,12.2,6,20,4.7,6.5,6.2,4.6,3,7.8,FALSE,1,No
1142,35,Male,Single,Bachelors,Sales,Account Executive,3,7016,0,9.5,6.8,8.4,1.2,0,Hybrid,31,15.3,19,33,3.9,6,4.2,5.2,4,8.3,TRUE,5.9,Yes
1143,52,Male,Single,PhD,Engineering,QA Engineer,3,12064,0,12.9,9.3,13.6,0.9,2,Hybrid,44,18,9,38,7.8,5.3,6.8,5.5,4,7.5,TRUE,2,No
1144,39,Female,Married,High School,Sales,Sales Development Rep,2,4599,0,12.9,3.7,4.6,1.7,1,Onsite,29,11.9,22,26,7.9,4.9,6.8,3.7,3,10,TRUE,4.2,No
1145,39,Male,Married,Bachelors,Research & Development,Product Researcher,2,6466,0,17.7,1.8,7.6,0.7,1,Onsite,34,11.8,4,24,7.7,5.6,6.6,4.8,3,7.9,TRUE,5.5,No
1146,21,Male,Married,Bachelors,Engineering,Data Engineer,1,4231,1,12.1,0,1,0,1,Hybrid,33,10.2,2,27,7.4,3.7,7,5.5,4,8.2,TRUE,4,No
1147,47,Male,Married,Masters,Engineering,Software Engineer,4,10244,2,8.4,4.7,11.1,4.7,1,Remote,2,2,5,9,7.8,2.5,7.2,6.8,4,8.6,TRUE,2.2,No
1148,26,Female,Married,Bachelors,Sales,Account Executive,3,7102,1,13.2,2.9,6,1.5,3,Onsite,28,12.5,18,25,9.3,2.1,8.7,6.1,4,6.1,TRUE,2.7,No
1149,39,Female,Single,Masters,Engineering,Software Engineer,3,6894,1,14,10.2,16.3,1.2,1,Onsite,44,7.7,6,8,7.2,2.3,7.2,5.6,4,8.8,TRUE,3.3,No
1150,30,Female,Single,Bachelors,Engineering,Software Engineer,2,6487,0,8.7,7,10,2.6,0,Onsite,48,0.9,11,12,2.2,3.6,5.5,7.5,3,7.2,TRUE,3.3,No
1151,44,Male,Single,Bachelors,Customer Support,Support Team Lead,5,6915,3,2.1,9.6,14.6,4.2,2,Hybrid,28,9.2,5,6,5.7,5.2,4.4,4.9,3,5.8,FALSE,5.7,No
1152,27,Male,Divorced,PhD,Sales,Account Executive,2,6933,1,13.2,4.4,7,1,1,Onsite,26,6.7,33,34,10,3.3,8,6,3,7.9,FALSE,4.9,No
1153,42,Male,Married,Masters,Finance,Finance Manager,4,9538,2,11.1,9.2,20.9,4.6,4,Hybrid,25,8.3,4,16,9.1,4.1,8.5,6.6,4,8.1,FALSE,5.7,No
1154,41,Male,Single,Bachelors,Engineering,Software Engineer,5,11873,1,16.1,9.8,11.9,2.3,1,Remote,6,5.2,9,13,5.3,2.1,7.4,8.2,4,6.3,FALSE,3.6,No
1155,38,Male,Single,Masters,Operations,Operations Manager,4,8944,2,10.1,8.8,12.4,2.7,1,Hybrid,36,13.4,27,24,7.8,3.7,5.5,5,4,10,TRUE,6.2,Yes
1156,37,Male,Married,Bachelors,Engineering,Engineering Manager,4,13288,2,16.6,11,14.5,0.6,1,Onsite,24,1,5,24,6.8,3.6,7.1,7.3,4,7.8,TRUE,3.6,No
1157,38,Male,Single,Bachelors,Operations,Operations Manager,2,4971,0,7.6,6.1,7,1,1,Onsite,46,3.9,22,24,4.8,3,6.9,4.6,5,6.4,FALSE,4.4,No
1158,39,Male,Single,Bachelors,Sales,Account Executive,3,6871,0,12.5,6.7,19,1.6,6,Onsite,50,5.3,20,16,6.6,3.8,7.3,5.3,4,10,FALSE,8.3,No
1159,45,Male,Married,Bachelors,Engineering,Software Engineer,2,5950,1,12.1,7.7,9.3,2.4,0,Hybrid,29,11.8,4,40,6.5,4.2,6.5,5.1,3,6.7,TRUE,6,No
1160,36,Male,Single,Bachelors,Operations,Operations Manager,2,4852,1,18.2,3.7,8.4,1.6,0,Onsite,42,1.9,26,18,6.2,4.8,4.9,7,4,8.6,TRUE,2.4,No
1161,42,Male,Married,Masters,Human Resources,HR Manager,5,8978,1,12.1,12.5,22,3.4,3,Hybrid,13,2.5,5,14,5.3,2.8,8.1,6.5,4,9.3,TRUE,1,No
1162,38,Female,Single,PhD,Sales,Sales Manager,3,5836,2,11.2,5,7.8,1.1,1,Onsite,18,15,22,23,7.9,4.7,6.4,5.4,5,10,FALSE,4.8,No
1163,56,Non-binary,Divorced,Masters,Engineering,Engineering Manager,5,14482,2,13,12.4,18.7,0.9,2,Onsite,43,7.5,6,33,8.5,6,8.3,5.7,3,8.8,FALSE,5.4,No
1164,45,Male,Married,Bachelors,Operations,Program Manager,4,8585,3,13.9,10.5,21.8,0,3,Hybrid,31,3.9,20,18,6.5,2.9,7.4,4.9,4,7.7,FALSE,3.8,No
1165,21,Female,Single,Bachelors,Sales,Account Executive,2,5867,1,14.4,0,1,0,1,Hybrid,51,2.5,21,0,4.8,3.9,5.1,6.6,3,7.7,FALSE,7,No
1166,29,Male,Single,Bachelors,Engineering,QA Engineer,2,5233,1,12,3.9,9,0.7,2,Onsite,49,2,12,20,9.6,2.3,8.2,7,4,8.3,FALSE,3,No
1167,44,Male,Single,Bachelors,Research & Development,Research Scientist,4,8746,2,17.7,9.1,12.1,0.9,2,Onsite,35,7.5,10,20,8.5,4.4,7.5,4.2,3,10,FALSE,5.1,No
1168,36,Male,Single,Masters,Engineering,QA Engineer,3,10259,2,12.7,5,6,5,1,Hybrid,39,3.5,2,30,4.2,2,8.3,6.2,4,7.8,TRUE,2.6,No
1169,31,Male,Married,Masters,Engineering,Engineering Manager,3,8326,1,19.2,9.7,11,1.3,3,Onsite,23,9.5,5,32,5.2,3.3,6.5,6.5,3,5.9,TRUE,6,Yes
1170,26,Female,Single,High School,Marketing,Marketing Specialist,2,3849,0,7,5,6,1.2,3,Hybrid,13,4.1,6,22,8,2,6.3,9,4,10,TRUE,9.1,No
1171,42,Male,Divorced,Masters,Engineering,QA Engineer,4,13009,1,9.3,7.9,19.3,0,5,Onsite,50,4.5,8,24,7.3,3.4,7.4,5,3,10,TRUE,4,No
1172,34,Male,Single,Bachelors,Sales,Account Executive,3,6038,1,8.2,5.7,8.9,3.7,1,Hybrid,8,3.3,21,30,5,4,5.3,6.7,3,8.2,TRUE,5.3,Yes
1173,33,Female,Single,Bachelors,Human Resources,Recruiter,3,5370,0,13.9,3.8,11.6,3.8,3,Remote,2,7,5,25,7.1,2.5,6.1,6.6,4,6.2,TRUE,3.4,No
1174,34,Male,Single,PhD,Research & Development,Research Scientist,2,6800,1,9.7,8.2,8.3,2.5,0,Onsite,23,9.9,3,15,6.3,6.4,4,6.7,3,7.3,TRUE,2.2,No
1175,35,Female,Married,Bachelors,Research & Development,Research Scientist,2,5063,2,13.3,3.7,13.1,2.2,5,Onsite,46,7.2,5,29,6.9,1,7.7,6.5,4,8.3,FALSE,3.6,No
1176,37,Male,Married,Bachelors,Engineering,Software Engineer,1,3004,1,9.6,2.2,10.4,0.4,2,Hybrid,27,20,8,26,5.9,6.7,6.2,4.7,3,8.1,TRUE,7.7,Yes
1177,29,Female,Single,Masters,Customer Support,Support Specialist,1,3203,0,9.6,2.5,9,1.2,0,Hybrid,42,6.3,5,37,8.7,2.9,7.9,6.7,3,7.5,TRUE,7.4,No
1178,39,Male,Single,Masters,Engineering,QA Engineer,3,8326,0,15.6,6.3,11.3,3.2,2,Onsite,60,10.4,2,4,8.3,5.4,6.6,4.5,3,9.7,TRUE,1.6,No
1179,47,Female,Single,Bachelors,Customer Support,Support Team Lead,5,7019,1,12.7,9.5,12.3,0.3,0,Onsite,65,8,7,16,6.4,5.7,5.5,6,3,8.4,FALSE,4.9,Yes
1180,45,Male,Single,Masters,Sales,Account Executive,5,10380,2,14.2,7.5,20.4,1.8,4,Hybrid,32,10.8,30,28,5.9,4.1,5.7,5.8,3,7.7,TRUE,3.4,Yes
1181,42,Female,Single,Bachelors,Operations,Program Manager,4,7164,1,6.6,8.3,22,3.6,5,Hybrid,58,6.3,17,33,9.1,1.1,6,6.2,4,7.9,TRUE,3.7,No
1182,28,Female,Married,PhD,Operations,Operations Manager,4,8415,2,7.1,7,8,6,1,Onsite,45,4.2,19,17,5.8,3,4.6,6.3,4,7.4,TRUE,5.5,No
1183,43,Female,Single,Bachelors,Customer Support,Support Specialist,2,5096,0,15.9,8,14.1,1.3,1,Onsite,57,4.7,7,37,7.6,3.3,7.4,5.5,5,7.9,TRUE,6,Yes
1184,51,Female,Married,Bachelors,Research & Development,R&D Manager,3,7024,0,8.6,7.8,11.8,7.8,1,Remote,8,3,8,24,4,3.9,4.1,8.1,3,8.7,TRUE,3.5,No
1185,21,Male,Divorced,PhD,Engineering,Data Engineer,2,8952,0,12.9,0,1,0,2,Remote,1,14.8,4,34,8.6,4,8,7.6,3,8.6,FALSE,2.3,No
1186,42,Male,Single,Masters,Finance,Accountant,3,5310,1,17.3,5.7,10.1,1.9,1,Remote,0,12.7,7,25,2.8,5.2,4.3,5.2,3,7.9,TRUE,3.6,No
1187,26,Male,Married,Bachelors,Operations,Operations Manager,2,4203,3,14.1,5,6,0,0,Hybrid,47,7.5,20,39,5.4,6.4,4.2,7.9,3,9,FALSE,6,No
1188,30,Male,Single,Masters,Engineering,QA Engineer,3,8960,0,6.7,6.3,10,5,0,Hybrid,49,8.6,6,21,5.2,2.7,6.2,5.5,4,9.1,TRUE,1,No
1189,43,Male,Single,Masters,Operations,Operations Manager,5,12746,1,15.9,11.6,15.6,1.2,1,Onsite,39,6.3,23,18,6.2,3.1,7.4,6.9,4,7.2,TRUE,4.2,No
1190,36,Male,Single,High School,Sales,Sales Manager,5,8338,2,7.7,13,16,4.6,2,Hybrid,15,4.3,26,1,6.5,2.4,6,7.6,4,8.7,TRUE,5.6,No
1191,39,Male,Single,Masters,Engineering,Engineering Manager,3,8770,0,12.5,8.6,16.3,0.6,1,Remote,5,5.2,4,19,5.5,1.7,6.4,7.3,5,7.1,TRUE,3.4,No
1192,44,Female,Divorced,High School,Human Resources,HR Manager,5,10599,2,5.2,10.6,12.8,6,0,Hybrid,14,10.6,3,27,4.4,5.6,5.4,4.4,4,7.7,FALSE,6.9,No
1193,36,Female,Married,High School,Marketing,Content Strategist,3,4996,1,17.2,4.6,10.8,0.4,1,Hybrid,43,4.8,4,23,9.2,2,6.9,6,3,10,TRUE,5.1,No
1194,35,Male,Married,High School,Human Resources,HR Manager,2,4219,3,4.2,7.3,13.1,7.1,1,Remote,5,0.8,3,37,7.7,1,5.6,7.6,2,8.1,FALSE,3.9,No
1195,23,Male,Single,PhD,Finance,Accountant,1,4341,1,14.8,1.5,3,0.9,2,Hybrid,21,6,7,42,7,3.7,8,6.5,3,5.9,TRUE,6.7,No
1196,37,Male,Married,Bachelors,Marketing,Marketing Specialist,2,4716,3,12.1,4.7,10.5,2.9,1,Onsite,53,11.1,6,37,7.1,5.4,5.3,6.3,3,9,TRUE,7.3,Yes
1197,36,Female,Single,Bachelors,Customer Support,Support Specialist,3,5004,2,3,7.1,12.9,7.1,2,Remote,2,7.6,1,8,5.9,2.4,5.2,7.6,5,8.7,FALSE,5.9,No
1198,39,Female,Married,Bachelors,Engineering,QA Engineer,2,7682,2,8.7,8.3,19,2,5,Hybrid,51,3,4,2,2.7,2.3,3.9,6.1,4,8,TRUE,2.5,No
1199,27,Female,Married,Bachelors,Sales,Sales Development Rep,2,4124,1,9.5,3.5,7,3.5,3,Onsite,44,10.2,21,18,8.5,5.4,6.5,6.9,3,8.5,FALSE,8.8,Yes
1200,30,Female,Married,Masters,Sales,Sales Development Rep,2,5012,0,8.2,2.8,6.6,1.3,2,Onsite,8,5.3,24,52,6,4,5.6,6,2,8.6,TRUE,9.2,No
1201,48,Male,Married,Masters,Operations,Operations Analyst,2,6245,0,11.3,4,13.1,2.7,3,Onsite,68,7.3,25,17,5.6,6.6,4.5,5.3,3,7.3,TRUE,9.1,Yes
1202,38,Female,Married,Masters,Finance,Financial Analyst,3,7209,1,13.8,6.3,12.3,1.3,0,Onsite,32,1.4,7,34,9.2,1.7,10,5.6,5,9.3,TRUE,6.7,No
1203,46,Female,Married,Masters,Engineering,Engineering Manager,4,12157,1,15.8,11.3,18,0.3,2,Onsite,66,3.3,5,22,3.7,5.4,5.9,5.2,3,8.6,FALSE,4.2,No
1204,45,Male,Single,Bachelors,Operations,Operations Manager,2,4851,0,5.7,9.3,17.4,4.2,4,Onsite,36,5.5,21,28,7.1,4.1,6.3,6.1,3,8,TRUE,2.2,Yes
1205,28,Female,Married,Masters,Operations,Operations Analyst,1,4790,2,11.8,3.1,8,3.1,3,Onsite,37,8.5,17,27,8,7.3,5.7,5,3,8.9,TRUE,2.9,No
1206,28,Female,Single,Bachelors,Operations,Operations Analyst,1,3718,3,12.6,0,4.4,0,1,Hybrid,45,5.3,14,43,6.3,4,5.3,7.5,4,7.8,FALSE,3.2,No
1207,34,Female,Married,Bachelors,Engineering,Software Engineer,2,7685,0,11.1,6.1,10.2,1.5,2,Hybrid,16,3.6,7,30,7.8,2.6,7.4,6.9,4,9,FALSE,4,No
1208,38,Female,Single,High School,Engineering,Software Engineer,3,6647,0,14.2,7.1,12,0.9,2,Onsite,18,5,5,20,10,2.5,8.9,8.3,4,7.7,FALSE,2.4,No
1209,41,Male,Married,Bachelors,Customer Support,Support Team Lead,4,6881,3,11.1,9.6,15.4,2.2,2,Onsite,42,3.4,10,24,10,2.6,9.1,4.4,4,7.2,FALSE,6.3,No
1210,39,Male,Married,Masters,Customer Support,Customer Success Manager,3,6060,2,6.1,5.4,14.3,2.2,3,Hybrid,61,18.9,7,31,6,7.2,4.2,3.3,3,8.4,FALSE,5.7,Yes
1211,35,Female,Married,Bachelors,Engineering,Data Engineer,2,6682,3,16.2,5.5,9.6,1.4,0,Onsite,52,3.6,8,33,5.4,6.4,5.3,6.3,4,8.1,TRUE,2.2,No
1212,53,Male,Married,Bachelors,Human Resources,HR Manager,4,9074,2,4.8,8.6,21,7.2,5,Onsite,43,4.1,10,23,7.3,5.3,5.9,5.4,3,6.2,FALSE,6.3,Yes
1213,21,Male,Divorced,PhD,Engineering,QA Engineer,1,4096,0,15.9,0,1,0,1,Onsite,50,5.8,5,15,8.7,3.4,5.6,6.6,3,10,TRUE,2.1,Yes
1214,42,Prefer not to say,Married,PhD,Sales,Sales Manager,3,9099,0,15.7,6.7,17.1,1.8,4,Remote,5,5.3,16,21,3.9,5.4,7.1,5.6,3,6.3,FALSE,7.2,No
1215,34,Male,Single,High School,Engineering,Engineering Manager,3,5995,1,10.4,6.6,9.7,0,0,Onsite,30,5.9,6,16,8.3,4.4,6.9,7.6,4,9.6,TRUE,2.3,No
1216,47,Male,Single,Bachelors,Sales,Sales Manager,4,8378,3,8.7,9.6,16.7,1.7,2,Onsite,47,7.3,14,33,8.2,4.3,7.1,7.3,4,10,TRUE,4,No
1217,41,Female,Single,Bachelors,Engineering,QA Engineer,3,7649,0,8.3,2.6,5,0.9,0,Hybrid,56,9.5,3,0,6.1,3.7,6.6,5.5,3,5.6,TRUE,1,No
1218,34,Female,Married,Bachelors,Customer Support,Support Team Lead,5,5802,3,14.2,10.3,14,0.4,2,Remote,2,7.7,5,22,2.6,4.5,5.2,5.9,2,7.2,FALSE,2.2,No
1219,25,Prefer not to say,Married,Bachelors,Finance,Financial Analyst,1,3300,1,5.3,4,5,2.5,0,Remote,4,2.6,5,3,7.2,2.1,6.9,8.4,5,10,FALSE,4.2,No
1220,44,Female,Single,Masters,Engineering,Data Engineer,3,10052,0,10.2,3.6,15,0.8,4,Remote,1,11.1,5,25,4.6,5.3,5.7,5.2,3,7.8,TRUE,5.6,No
1221,41,Male,Married,Masters,Sales,Sales Development Rep,5,9067,1,4.4,8.1,11.2,8.1,1,Remote,7,7.6,30,31,6.8,4.4,7.1,4.2,3,8.8,TRUE,2.3,No
1222,36,Male,Single,Bachelors,Marketing,Marketing Specialist,1,2425,1,13.4,3.7,5.4,1.9,0,Remote,9,13.9,3,11,3.1,4.6,4.6,5.6,4,9.1,TRUE,4.5,No
1223,31,Female,Married,Bachelors,Finance,Accountant,2,6443,0,21.7,6.4,11,0.2,2,Hybrid,19,4.8,5,23,8.7,4.3,8.2,5.7,4,9.7,FALSE,2.7,No
1224,27,Female,Single,Bachelors,Human Resources,HR Business Partner,3,6427,0,15.5,5.2,7,2.1,1,Remote,5,15,9,9,6.8,2.8,8.7,6,4,8.9,FALSE,2.2,No
1225,35,Female,Divorced,Bachelors,Sales,Sales Manager,3,8904,0,13.6,9.5,15,0.6,2,Remote,2,9.4,24,32,4.7,3.7,5.2,5,4,9,TRUE,4.9,No
1226,23,Female,Married,Bachelors,Sales,Account Executive,2,4675,1,14.2,2,3,0.3,1,Onsite,22,8.9,22,19,8.1,2.8,7.6,6.3,3,8.7,TRUE,3,No
1227,55,Female,Single,Bachelors,Human Resources,HR Manager,5,8537,2,10.6,11.8,16.7,3.3,1,Onsite,40,1.8,11,33,7.1,2,6.7,6.4,4,9.4,TRUE,1.4,No
1228,34,Female,Single,PhD,Research & Development,Research Scientist,2,6858,1,8.6,8.4,14,0.8,4,Hybrid,38,3.1,4,24,6.8,4.2,6.6,6.4,5,10,TRUE,3.1,No
1229,25,Male,Married,Bachelors,Human Resources,Recruiter,1,3065,0,16.8,2.8,5,1.3,0,Onsite,38,7.6,8,37,4.9,5.3,6.3,7.2,4,9.1,TRUE,4.9,No
1230,45,Male,Married,High School,Customer Support,Customer Success Manager,4,4816,1,9.7,4.7,15.5,2.1,3,Hybrid,35,3.6,6,28,7,2.6,7.5,6.5,5,8.3,FALSE,4.1,No
1231,48,Male,Single,Masters,Engineering,Engineering Manager,5,15738,1,10.3,11.8,14.4,1.8,1,Hybrid,24,5.1,9,12,8.3,3.6,7.4,6.5,5,10,TRUE,6.2,No
1232,33,Female,Married,Bachelors,Engineering,Software Engineer,2,7086,1,14.1,1.9,9,1.9,1,Remote,0,10,11,27,8.7,2.7,7.2,6.1,4,9.2,FALSE,3.8,No
1233,33,Female,Single,Bachelors,Customer Support,Customer Success Manager,4,6699,2,14.4,8.5,13,0.8,2,Hybrid,3,4.9,8,23,4.4,5.3,4.9,6.3,3,9.4,TRUE,7.7,No
1234,53,Male,Married,Bachelors,Human Resources,Recruiter,5,11069,1,7.3,11.4,17.7,5,1,Onsite,23,7.8,3,10,6.8,4.6,5.2,6.8,4,6.3,TRUE,3.1,Yes
1235,32,Female,Divorced,Bachelors,Marketing,Content Strategist,2,4320,0,17.3,5.4,9.8,2,2,Hybrid,24,7.6,4,31,9,3,8.4,6.6,4,8.8,FALSE,7.2,No
1236,52,Female,Single,High School,Sales,Sales Manager,4,7930,3,16.2,6.4,15.8,3,3,Hybrid,32,6.4,21,11,4.5,5.8,3.9,5.2,4,10,FALSE,5.5,Yes
1237,21,Female,Married,Bachelors,Sales,Sales Manager,3,4573,0,13.9,0,1,0,0,Onsite,23,6.9,21,13,7.6,3.7,7.2,6.3,4,9.4,FALSE,7.3,No
1238,28,Male,Single,Bachelors,Operations,Operations Manager,3,5176,0,14.2,5.7,8,0.6,2,Onsite,47,9.1,17,28,4.9,7.9,2.6,4.2,3,8.3,TRUE,1.1,Yes
1239,33,Male,Married,Bachelors,Sales,Sales Development Rep,3,7054,1,8.6,6.4,10.1,2.9,0,Onsite,20,12.9,23,17,4.5,5.8,5.7,5.3,4,7.7,FALSE,4.4,Yes
1240,44,Female,Married,High School,Sales,Account Executive,2,4505,0,7.4,10.3,18.8,4,3,Onsite,30,4.1,18,11,7.1,3.1,7.1,5.3,4,6.2,FALSE,4,No
1241,44,Female,Single,Bachelors,Operations,Operations Analyst,2,4347,1,7.4,5.8,13.3,1.2,2,Hybrid,64,8.3,24,17,7.5,6.9,5.5,4.5,4,9.4,TRUE,4.5,Yes
1242,50,Female,Divorced,Masters,Research & Development,R&D Manager,5,11941,3,10.7,8.6,11.4,2.4,0,Hybrid,47,4.2,7,32,5.3,4.5,7,6.9,3,8.9,FALSE,2.3,Yes
1243,36,Female,Married,PhD,Research & Development,Product Researcher,1,4153,0,6.6,0,6.8,0,1,Onsite,19,11.3,6,9,4.4,5.3,5.1,5.7,3,7.1,FALSE,3.1,No
1244,28,Female,Single,High School,Marketing,Growth Manager,3,5093,1,10.8,7,8,2.2,2,Remote,0,2.5,7,3,5.7,2.1,7.4,7.6,4,8.3,TRUE,3.3,No
1245,41,Female,Single,Masters,Engineering,QA Engineer,4,10352,2,12.7,12.3,17.5,1,2,Remote,0,5.7,6,39,5.6,2.4,7.7,6.6,4,8.5,TRUE,4.7,No
1246,35,Female,Single,Bachelors,Engineering,Software Engineer,5,12425,1,13.9,14,15,1.1,1,Hybrid,64,3.6,6,29,6.7,2.7,8.6,7.3,3,7.1,FALSE,4.8,No
1247,38,Male,Divorced,Masters,Marketing,Content Strategist,2,4063,0,10,7.2,9.8,2,1,Remote,6,9.9,10,21,8.7,3.9,6.7,7.3,5,10,TRUE,3.5,No
1248,24,Female,Married,Masters,Engineering,Data Engineer,2,7196,1,16.1,3,4,1.3,3,Hybrid,62,3.8,7,20,6.8,4.2,7.8,6.1,4,9.5,TRUE,5.3,No
1249,31,Male,Divorced,Bachelors,Engineering,QA Engineer,3,7831,1,12.7,8.6,11,6.5,1,Onsite,35,3.9,7,30,8.5,1.6,9.1,6.7,5,10,TRUE,4.1,No
1250,22,Male,Single,Bachelors,Engineering,QA Engineer,1,3685,0,12.4,1,2,1,1,Hybrid,17,2.1,5,28,10,1.9,8,6.8,5,9.4,TRUE,4.5,No
1251,24,Female,Married,Bachelors,Research & Development,R&D Manager,2,7247,1,5.8,3,4,3,0,Hybrid,31,6.7,8,29,7,5.4,4.7,5.8,3,6.8,TRUE,4.4,No
1252,32,Male,Single,Masters,Engineering,Engineering Manager,4,13650,1,14.9,8.8,12,2.3,1,Onsite,62,4.5,8,10,6.3,5.6,6.6,7.7,2,6.5,TRUE,4.3,No
1253,49,Male,Married,Bachelors,Engineering,Engineering Manager,5,12182,1,16,11.8,17.4,2.9,1,Onsite,17,10.7,6,9,6.8,4.4,7.5,6.7,4,8.3,FALSE,2.2,No
1254,31,Male,Single,PhD,Customer Support,Customer Success Manager,4,7810,2,16.2,8.7,11,2.1,0,Hybrid,23,11.3,4,12,7.6,2.5,7.9,6,4,8.2,TRUE,5.4,No
1255,36,Female,Single,Bachelors,Finance,Accountant,3,5560,0,13.2,3.1,3.7,1.4,1,Onsite,56,5,10,24,5.5,3,6.5,6.1,4,8.1,FALSE,4.5,No
1256,34,Female,Married,Bachelors,Operations,Program Manager,2,3836,0,14.2,2.9,9.1,2.1,1,Onsite,30,1.1,24,46,9.1,2.7,8.3,6.6,4,8.3,TRUE,5.9,No
1257,30,Female,Divorced,PhD,Sales,Sales Manager,2,5303,2,14.2,6.7,8.6,0.4,2,Onsite,62,9.4,19,22,6.7,4.7,7.1,3.9,3,8,FALSE,6.5,No
1258,43,Male,Single,Masters,Research & Development,Research Scientist,5,9823,2,11,16.3,23,0.6,5,Hybrid,46,4.2,3,11,7.4,4,7.7,7.4,3,6.9,FALSE,1.3,No
1259,42,Female,Single,High School,Research & Development,Product Researcher,2,4973,0,14.1,5.8,18.5,1.7,3,Hybrid,12,6.3,5,10,7,3.3,5.1,6.2,3,8.7,FALSE,1.6,No
1260,46,Female,Single,Bachelors,Human Resources,HR Manager,4,9411,2,15.3,11.6,18.4,1.1,0,Hybrid,14,7.9,6,20,8.9,3.5,7.8,6.7,4,5.4,FALSE,4.9,No
1261,35,Male,Married,High School,Research & Development,Product Researcher,2,4933,1,17,7.3,13.8,2.2,1,Hybrid,28,10.5,9,19,3.7,4.5,3.9,5.3,3,7.3,TRUE,1.8,No
1262,30,Female,Single,PhD,Marketing,Marketing Specialist,3,6836,0,9.8,8.6,10,1.9,2,Hybrid,86,4.5,5,16,6.5,3.9,7.9,6.1,4,8.4,TRUE,4.7,No
1263,43,Prefer not to say,Married,Bachelors,Sales,Sales Manager,3,8434,2,7.6,6.1,14.9,1,3,Hybrid,3,16.7,30,32,5.6,5.4,6,4.7,3,8.9,TRUE,4.6,No
1264,34,Female,Married,Masters,Operations,Operations Manager,2,5435,0,15.1,7.8,11.3,0.7,2,Remote,4,4.3,23,41,7.7,3.1,6.5,7.2,4,6.4,TRUE,5,No
1265,38,Male,Married,Bachelors,Finance,Accountant,3,7249,1,3.9,5.5,13.4,2.1,3,Remote,9,1.7,10,33,3.8,4.4,4.7,7.4,4,9.1,FALSE,4.6,No
1266,47,Female,Married,Bachelors,Engineering,Engineering Manager,3,6919,0,11.6,0,7,0,2,Hybrid,53,8.2,7,22,7.1,4.5,8,5.2,3,9,TRUE,3.5,No
1267,28,Male,Single,Masters,Marketing,Content Strategist,2,5083,0,15.6,7,8,0.2,2,Hybrid,65,10,5,17,4.9,6.1,6.1,4.8,2,8.8,FALSE,7.5,No
1268,31,Female,Married,Bachelors,Engineering,QA Engineer,2,6711,1,17.1,7,11,0.6,2,Hybrid,31,0.6,6,19,7.5,1.9,7.6,8.1,3,7.8,TRUE,4.1,No
1269,36,Female,Divorced,Masters,Customer Support,Support Team Lead,3,5812,0,11.8,11.5,12,2.3,0,Hybrid,38,8,9,26,6.7,4.9,4.9,4.6,2,7,FALSE,9.4,Yes
1270,48,Female,Married,Bachelors,Human Resources,Recruiter,3,6770,0,12.9,7.4,21.5,0.5,4,Hybrid,18,5.7,10,24,5.7,2.1,5.8,7.9,4,9.5,TRUE,4,No
1271,35,Male,Married,Bachelors,Engineering,QA Engineer,3,7474,0,10.8,12.7,15,5.8,4,Remote,7,1.3,7,0,9.2,1.2,8.7,8.7,4,9.6,TRUE,5.4,No
1272,46,Male,Single,Masters,Research & Development,Research Scientist,2,6820,1,15.2,4.7,11.9,3.6,3,Hybrid,41,1.2,2,52,2.2,6.1,3.9,7.4,3,9.9,FALSE,4.4,No
1273,36,Male,Married,Bachelors,Research & Development,Product Researcher,3,10193,0,12.8,7,11.8,1.7,1,Hybrid,42,7.7,14,23,5.6,5,6.5,6.3,4,6.8,TRUE,5.6,No
1274,46,Male,Married,Masters,Operations,Operations Analyst,4,6313,3,8,9.5,13.2,0.8,0,Hybrid,25,8.1,23,36,9.6,2.8,7.6,5.4,4,8.2,TRUE,4.3,No
1275,36,Male,Single,PhD,Sales,Sales Manager,5,15060,2,19.2,14.2,16,0.9,3,Hybrid,28,10.7,24,16,9.5,3.1,8.7,6.7,5,8.4,FALSE,7,No
1276,30,Female,Single,Bachelors,Finance,Financial Analyst,1,2826,2,9.3,4.4,8.8,1.2,1,Hybrid,27,7.4,6,32,7.3,2.7,7.6,6.7,3,8.8,TRUE,7.5,No
1277,36,Female,Married,Bachelors,Engineering,Data Engineer,3,8913,0,10.4,9.2,13.4,3.6,2,Onsite,58,5,3,7,6.8,4.3,5.9,5.4,4,7.1,FALSE,1.7,No
1278,37,Male,Married,Bachelors,Engineering,QA Engineer,3,8677,1,17.7,7,15,2.8,3,Remote,5,6.6,7,2,8.2,1.5,10,7.9,4,6.4,TRUE,3.8,No
